time,TxCnt
2018-10-10T00:00:00.000Z,2020740.0
2018-10-11T00:00:00.000Z,1978872.0
2018-10-12T00:00:00.000Z,2330505.0
2018-10-13T00:00:00.000Z,2503599.0
2018-10-14T00:00:00.000Z,1986076.0
2018-10-15T00:00:00.000Z,1177049.0
2018-10-16T00:00:00.000Z,1814330.0
2018-10-17T00:00:00.000Z,2593686.0
2018-10-18T00:00:00.000Z,3525586.0
2018-10-19T00:00:00.000Z,4329377.0
2018-10-20T00:00:00.000Z,3739962.0
2018-10-21T00:00:00.000Z,3708061.0
2018-10-22T00:00:00.000Z,3535491.0
2018-10-23T00:00:00.000Z,3611763.0
2018-10-24T00:00:00.000Z,4709812.0
2018-10-25T00:00:00.000Z,3771304.0
2018-10-26T00:00:00.000Z,4684851.0
2018-10-27T00:00:00.000Z,4521588.0
2018-10-28T00:00:00.000Z,4113607.0
2018-10-29T00:00:00.000Z,4019134.0
2018-10-30T00:00:00.000Z,3836278.0
2018-10-31T00:00:00.000Z,4486620.0
2018-11-01T00:00:00.000Z,4690299.0
2018-11-02T00:00:00.000Z,4898804.0
2018-11-03T00:00:00.000Z,4328081.0
2018-11-04T00:00:00.000Z,3996033.0
2018-11-05T00:00:00.000Z,4395419.0
2018-11-06T00:00:00.000Z,4240665.0
2018-11-07T00:00:00.000Z,4047880.0
2018-11-08T00:00:00.000Z,4527130.0
2018-11-09T00:00:00.000Z,7101135.0
2018-11-10T00:00:00.000Z,7305228.0
2018-11-11T00:00:00.000Z,7995091.0
2018-11-12T00:00:00.000Z,7319436.0
2018-11-13T00:00:00.000Z,7018913.0
2018-11-14T00:00:00.000Z,5404547.0
2018-11-15T00:00:00.000Z,4450301.0
2018-11-16T00:00:00.000Z,5220412.0
2018-11-17T00:00:00.000Z,5616736.0
2018-11-18T00:00:00.000Z,5161205.0
2018-11-19T00:00:00.000Z,6287736.0
2018-11-20T00:00:00.000Z,7747554.0
2018-11-21T00:00:00.000Z,7784264.0
2018-11-22T00:00:00.000Z,8130661.0
2018-11-23T00:00:00.000Z,7235145.0
2018-11-24T00:00:00.000Z,7107528.0
2018-11-25T00:00:00.000Z,7031162.0
2018-11-26T00:00:00.000Z,7138212.0
2018-11-27T00:00:00.000Z,6245134.0
2018-11-28T00:00:00.000Z,6456131.0
2018-11-29T00:00:00.000Z,6933771.0
2018-11-30T00:00:00.000Z,6156265.0
2018-12-01T00:00:00.000Z,5821806.0
2018-12-02T00:00:00.000Z,6436589.0
2018-12-03T00:00:00.000Z,6439910.0
2018-12-04T00:00:00.000Z,6631478.0
2018-12-05T00:00:00.000Z,6975645.0
2018-12-06T00:00:00.000Z,6600769.0
2018-12-07T00:00:00.000Z,6442157.0
2018-12-08T00:00:00.000Z,6621969.0
2018-12-09T00:00:00.000Z,7227552.0
2018-12-10T00:00:00.000Z,6571730.0
2018-12-11T00:00:00.000Z,6491261.0
2018-12-12T00:00:00.000Z,6218645.0
2018-12-13T00:00:00.000Z,6726936.0
2018-12-14T00:00:00.000Z,5858419.0
2018-12-15T00:00:00.000Z,6120170.0
2018-12-16T00:00:00.000Z,4735056.0
2018-12-17T00:00:00.000Z,3596917.0
2018-12-18T00:00:00.000Z,4274601.0
2018-12-19T00:00:00.000Z,6390915.0
2018-12-20T00:00:00.000Z,5590763.0
2018-12-21T00:00:00.000Z,5615823.0
2018-12-22T00:00:00.000Z,5359207.0
2018-12-23T00:00:00.000Z,5016091.0
2018-12-24T00:00:00.000Z,5832797.0
2018-12-25T00:00:00.000Z,6225441.0
2018-12-26T00:00:00.000Z,6186930.0
2018-12-27T00:00:00.000Z,5835971.0
2018-12-28T00:00:00.000Z,5476461.0
2018-12-29T00:00:00.000Z,5630450.0
2018-12-30T00:00:00.000Z,5685662.0
2018-12-31T00:00:00.000Z,5566999.0
2019-01-01T00:00:00.000Z,5802132.0
2019-01-02T00:00:00.000Z,5377137.0
2019-01-03T00:00:00.000Z,5812178.0
2019-01-04T00:00:00.000Z,5643870.0
2019-01-05T00:00:00.000Z,6766712.0
2019-01-06T00:00:00.000Z,7174275.0
2019-01-07T00:00:00.000Z,7326410.0
2019-01-08T00:00:00.000Z,6841224.0
2019-01-09T00:00:00.000Z,5904370.0
2019-01-10T00:00:00.000Z,5795248.0
2019-01-11T00:00:00.000Z,5691535.0
2019-01-12T00:00:00.000Z,5710175.0
2019-01-13T00:00:00.000Z,5413284.0
2019-01-14T00:00:00.000Z,5357905.0
2019-01-15T00:00:00.000Z,5367320.0
2019-01-16T00:00:00.000Z,5331866.0
