time,TxCnt
2009-03-03T00:00:00.000Z,2.0
2009-03-04T00:00:00.000Z,2.0
2009-03-05T00:00:00.000Z,1.0
2009-03-06T00:00:00.000Z,0.0
2009-03-07T00:00:00.000Z,0.0
2009-03-08T00:00:00.000Z,3.0
2009-03-09T00:00:00.000Z,0.0
2009-03-10T00:00:00.000Z,0.0
2009-03-11T00:00:00.000Z,0.0
2009-03-12T00:00:00.000Z,1.0
2009-03-13T00:00:00.000Z,1.0
2009-03-14T00:00:00.000Z,0.0
2009-03-15T00:00:00.000Z,0.0
2009-03-16T00:00:00.000Z,1.0
2009-03-17T00:00:00.000Z,0.0
2009-03-18T00:00:00.000Z,2.0
2009-03-19T00:00:00.000Z,0.0
2009-03-20T00:00:00.000Z,1.0
2009-03-21T00:00:00.000Z,0.0
2009-03-22T00:00:00.000Z,2.0
2009-03-23T00:00:00.000Z,0.0
2009-03-24T00:00:00.000Z,0.0
2009-03-25T00:00:00.000Z,0.0
2009-03-26T00:00:00.000Z,1.0
2009-03-27T00:00:00.000Z,0.0
2009-03-28T00:00:00.000Z,3.0
2009-03-29T00:00:00.000Z,0.0
2009-03-30T00:00:00.000Z,0.0
2009-03-31T00:00:00.000Z,1.0
2009-04-01T00:00:00.000Z,0.0
2009-04-02T00:00:00.000Z,0.0
2009-04-03T00:00:00.000Z,0.0
2009-04-04T00:00:00.000Z,0.0
2009-04-05T00:00:00.000Z,2.0
2009-04-06T00:00:00.000Z,0.0
2009-04-07T00:00:00.000Z,0.0
2009-04-08T00:00:00.000Z,0.0
2009-04-09T00:00:00.000Z,0.0
2009-04-10T00:00:00.000Z,0.0
2009-04-11T00:00:00.000Z,1.0
2009-04-12T00:00:00.000Z,2.0
2009-04-13T00:00:00.000Z,1.0
2009-04-14T00:00:00.000Z,0.0
2009-04-15T00:00:00.000Z,0.0
2009-04-16T00:00:00.000Z,0.0
2009-04-17T00:00:00.000Z,0.0
2009-04-18T00:00:00.000Z,4.0
2009-04-19T00:00:00.000Z,1.0
2009-04-20T00:00:00.000Z,2.0
2009-04-21T00:00:00.000Z,1.0
2009-04-22T00:00:00.000Z,0.0
2009-04-23T00:00:00.000Z,0.0
2009-04-24T00:00:00.000Z,0.0
2009-04-25T00:00:00.000Z,0.0
2009-04-26T00:00:00.000Z,2.0
2009-04-27T00:00:00.000Z,0.0
2009-04-28T00:00:00.000Z,0.0
2009-04-29T00:00:00.000Z,1.0
2009-04-30T00:00:00.000Z,0.0
2009-05-01T00:00:00.000Z,0.0
2009-05-02T00:00:00.000Z,2.0
2009-05-03T00:00:00.000Z,3.0
2009-05-04T00:00:00.000Z,1.0
2009-05-05T00:00:00.000Z,1.0
2009-05-06T00:00:00.000Z,0.0
2009-05-07T00:00:00.000Z,0.0
2009-05-08T00:00:00.000Z,0.0
2009-05-09T00:00:00.000Z,0.0
2009-05-10T00:00:00.000Z,0.0
2009-05-11T00:00:00.000Z,1.0
2009-05-12T00:00:00.000Z,0.0
2009-05-13T00:00:00.000Z,5.0
2009-05-14T00:00:00.000Z,3.0
2009-05-15T00:00:00.000Z,1.0
2009-05-16T00:00:00.000Z,0.0
2009-05-17T00:00:00.000Z,0.0
2009-05-18T00:00:00.000Z,0.0
2009-05-19T00:00:00.000Z,0.0
2009-05-20T00:00:00.000Z,0.0
2009-05-21T00:00:00.000Z,0.0
2009-05-22T00:00:00.000Z,0.0
2009-05-23T00:00:00.000Z,0.0
2009-05-24T00:00:00.000Z,0.0
2009-05-25T00:00:00.000Z,0.0
2009-05-26T00:00:00.000Z,0.0
2009-05-27T00:00:00.000Z,0.0
2009-05-28T00:00:00.000Z,0.0
2009-05-29T00:00:00.000Z,1.0
2009-05-30T00:00:00.000Z,0.0
2009-05-31T00:00:00.000Z,0.0
2009-06-01T00:00:00.000Z,1.0
2009-06-02T00:00:00.000Z,0.0
2009-06-03T00:00:00.000Z,0.0
2009-06-04T00:00:00.000Z,0.0
2009-06-05T00:00:00.000Z,0.0
2009-06-06T00:00:00.000Z,0.0
2009-06-07T00:00:00.000Z,0.0
2009-06-08T00:00:00.000Z,0.0
2009-06-09T00:00:00.000Z,0.0
2009-06-10T00:00:00.000Z,0.0
2009-06-11T00:00:00.000Z,0.0
2009-06-12T00:00:00.000Z,0.0
2009-06-13T00:00:00.000Z,0.0
2009-06-14T00:00:00.000Z,0.0
2009-06-15T00:00:00.000Z,0.0
2009-06-16T00:00:00.000Z,0.0
2009-06-17T00:00:00.000Z,0.0
2009-06-18T00:00:00.000Z,0.0
2009-06-19T00:00:00.000Z,0.0
2009-06-20T00:00:00.000Z,0.0
2009-06-21T00:00:00.000Z,0.0
2009-06-22T00:00:00.000Z,1.0
2009-06-23T00:00:00.000Z,0.0
2009-06-24T00:00:00.000Z,2.0
2009-06-25T00:00:00.000Z,1.0
2009-06-26T00:00:00.000Z,0.0
2009-06-27T00:00:00.000Z,0.0
2009-06-28T00:00:00.000Z,1.0
2009-06-29T00:00:00.000Z,2.0
2009-06-30T00:00:00.000Z,0.0
2009-07-01T00:00:00.000Z,1.0
2009-07-02T00:00:00.000Z,1.0
2009-07-03T00:00:00.000Z,0.0
2009-07-04T00:00:00.000Z,0.0
2009-07-05T00:00:00.000Z,0.0
2009-07-06T00:00:00.000Z,0.0
2009-07-07T00:00:00.000Z,0.0
2009-07-08T00:00:00.000Z,0.0
2009-07-09T00:00:00.000Z,0.0
2009-07-10T00:00:00.000Z,0.0
2009-07-11T00:00:00.000Z,0.0
2009-07-12T00:00:00.000Z,0.0
2009-07-13T00:00:00.000Z,0.0
2009-07-14T00:00:00.000Z,0.0
2009-07-15T00:00:00.000Z,0.0
2009-07-16T00:00:00.000Z,0.0
2009-07-17T00:00:00.000Z,0.0
2009-07-18T00:00:00.000Z,0.0
2009-07-19T00:00:00.000Z,0.0
2009-07-20T00:00:00.000Z,1.0
2009-07-21T00:00:00.000Z,0.0
2009-07-22T00:00:00.000Z,0.0
2009-07-23T00:00:00.000Z,0.0
2009-07-24T00:00:00.000Z,0.0
2009-07-25T00:00:00.000Z,0.0
2009-07-26T00:00:00.000Z,0.0
2009-07-27T00:00:00.000Z,0.0
2009-07-28T00:00:00.000Z,0.0
2009-07-29T00:00:00.000Z,1.0
2009-07-30T00:00:00.000Z,1.0
2009-07-31T00:00:00.000Z,0.0
2009-08-01T00:00:00.000Z,0.0
2009-08-02T00:00:00.000Z,0.0
2009-08-03T00:00:00.000Z,0.0
2009-08-04T00:00:00.000Z,0.0
2009-08-05T00:00:00.000Z,0.0
2009-08-06T00:00:00.000Z,0.0
2009-08-07T00:00:00.000Z,1.0
2009-08-08T00:00:00.000Z,0.0
2009-08-09T00:00:00.000Z,0.0
2009-08-10T00:00:00.000Z,0.0
2009-08-11T00:00:00.000Z,0.0
2009-08-12T00:00:00.000Z,0.0
2009-08-13T00:00:00.000Z,0.0
2009-08-14T00:00:00.000Z,0.0
2009-08-15T00:00:00.000Z,0.0
2009-08-16T00:00:00.000Z,0.0
2009-08-17T00:00:00.000Z,0.0
2009-08-18T00:00:00.000Z,0.0
2009-08-19T00:00:00.000Z,0.0
2009-08-20T00:00:00.000Z,0.0
2009-08-21T00:00:00.000Z,0.0
2009-08-22T00:00:00.000Z,0.0
2009-08-23T00:00:00.000Z,0.0
2009-08-24T00:00:00.000Z,0.0
2009-08-25T00:00:00.000Z,0.0
2009-08-26T00:00:00.000Z,3.0
2009-08-27T00:00:00.000Z,0.0
2009-08-28T00:00:00.000Z,0.0
2009-08-29T00:00:00.000Z,0.0
2009-08-30T00:00:00.000Z,1.0
2009-08-31T00:00:00.000Z,1.0
2009-09-01T00:00:00.000Z,0.0
2009-09-02T00:00:00.000Z,0.0
2009-09-03T00:00:00.000Z,1.0
2009-09-04T00:00:00.000Z,0.0
2009-09-05T00:00:00.000Z,0.0
2009-09-06T00:00:00.000Z,0.0
2009-09-07T00:00:00.000Z,1.0
2009-09-08T00:00:00.000Z,0.0
2009-09-09T00:00:00.000Z,0.0
2009-09-10T00:00:00.000Z,0.0
2009-09-11T00:00:00.000Z,0.0
2009-09-12T00:00:00.000Z,0.0
2009-09-13T00:00:00.000Z,0.0
2009-09-14T00:00:00.000Z,0.0
2009-09-15T00:00:00.000Z,0.0
2009-09-16T00:00:00.000Z,1.0
2009-09-17T00:00:00.000Z,1.0
2009-09-18T00:00:00.000Z,0.0
2009-09-19T00:00:00.000Z,0.0
2009-09-20T00:00:00.000Z,0.0
2009-09-21T00:00:00.000Z,1.0
2009-09-22T00:00:00.000Z,1.0
2009-09-23T00:00:00.000Z,0.0
2009-09-24T00:00:00.000Z,0.0
2009-09-25T00:00:00.000Z,2.0
2009-09-26T00:00:00.000Z,1.0
2009-09-27T00:00:00.000Z,0.0
2009-09-28T00:00:00.000Z,0.0
2009-09-29T00:00:00.000Z,2.0
2009-09-30T00:00:00.000Z,0.0
2009-10-01T00:00:00.000Z,0.0
2009-10-02T00:00:00.000Z,1.0
2009-10-03T00:00:00.000Z,0.0
2009-10-04T00:00:00.000Z,0.0
2009-10-05T00:00:00.000Z,0.0
2009-10-06T00:00:00.000Z,2.0
2009-10-07T00:00:00.000Z,0.0
2009-10-08T00:00:00.000Z,0.0
2009-10-09T00:00:00.000Z,0.0
2009-10-10T00:00:00.000Z,0.0
2009-10-11T00:00:00.000Z,0.0
2009-10-12T00:00:00.000Z,1.0
2009-10-13T00:00:00.000Z,0.0
2009-10-14T00:00:00.000Z,0.0
2009-10-15T00:00:00.000Z,0.0
2009-10-16T00:00:00.000Z,1.0
2009-10-17T00:00:00.000Z,0.0
2009-10-18T00:00:00.000Z,1.0
2009-10-19T00:00:00.000Z,0.0
2009-10-20T00:00:00.000Z,1.0
2009-10-21T00:00:00.000Z,1.0
2009-10-22T00:00:00.000Z,1.0
2009-10-23T00:00:00.000Z,0.0
2009-10-24T00:00:00.000Z,1.0
2009-10-25T00:00:00.000Z,0.0
2009-10-26T00:00:00.000Z,0.0
2009-10-27T00:00:00.000Z,1.0
2009-10-28T00:00:00.000Z,0.0
2009-10-29T00:00:00.000Z,2.0
2009-10-30T00:00:00.000Z,0.0
2009-10-31T00:00:00.000Z,0.0
2009-11-01T00:00:00.000Z,0.0
2009-11-02T00:00:00.000Z,0.0
2009-11-03T00:00:00.000Z,0.0
2009-11-04T00:00:00.000Z,1.0
2009-11-05T00:00:00.000Z,0.0
2009-11-06T00:00:00.000Z,0.0
2009-11-07T00:00:00.000Z,0.0
2009-11-08T00:00:00.000Z,0.0
2009-11-09T00:00:00.000Z,0.0
2009-11-10T00:00:00.000Z,3.0
2009-11-11T00:00:00.000Z,6.0
2009-11-12T00:00:00.000Z,2.0
2009-11-13T00:00:00.000Z,1.0
2009-11-14T00:00:00.000Z,0.0
2009-11-15T00:00:00.000Z,0.0
2009-11-16T00:00:00.000Z,0.0
2009-11-17T00:00:00.000Z,0.0
2009-11-18T00:00:00.000Z,0.0
2009-11-19T00:00:00.000Z,2.0
2009-11-20T00:00:00.000Z,0.0
2009-11-21T00:00:00.000Z,0.0
2009-11-22T00:00:00.000Z,0.0
2009-11-23T00:00:00.000Z,0.0
2009-11-24T00:00:00.000Z,0.0
2009-11-25T00:00:00.000Z,0.0
2009-11-26T00:00:00.000Z,0.0
2009-11-27T00:00:00.000Z,0.0
2009-11-28T00:00:00.000Z,0.0
2009-11-29T00:00:00.000Z,0.0
2009-11-30T00:00:00.000Z,0.0
2009-12-01T00:00:00.000Z,1.0
2009-12-02T00:00:00.000Z,0.0
2009-12-03T00:00:00.000Z,0.0
2009-12-04T00:00:00.000Z,0.0
2009-12-05T00:00:00.000Z,1.0
2009-12-06T00:00:00.000Z,2.0
2009-12-07T00:00:00.000Z,1.0
2009-12-08T00:00:00.000Z,1.0
2009-12-09T00:00:00.000Z,13.0
2009-12-10T00:00:00.000Z,0.0
2009-12-11T00:00:00.000Z,2.0
2009-12-12T00:00:00.000Z,0.0
2009-12-13T00:00:00.000Z,0.0
2009-12-14T00:00:00.000Z,5.0
2009-12-15T00:00:00.000Z,3.0
2009-12-16T00:00:00.000Z,0.0
2009-12-17T00:00:00.000Z,3.0
2009-12-18T00:00:00.000Z,0.0
2009-12-19T00:00:00.000Z,1.0
2009-12-20T00:00:00.000Z,1.0
2009-12-21T00:00:00.000Z,0.0
2009-12-22T00:00:00.000Z,0.0
2009-12-23T00:00:00.000Z,0.0
2009-12-24T00:00:00.000Z,0.0
2009-12-25T00:00:00.000Z,1.0
2009-12-26T00:00:00.000Z,0.0
2009-12-27T00:00:00.000Z,1.0
2009-12-28T00:00:00.000Z,0.0
2009-12-29T00:00:00.000Z,0.0
2009-12-30T00:00:00.000Z,0.0
2009-12-31T00:00:00.000Z,0.0
2010-01-01T00:00:00.000Z,2.0
2010-01-02T00:00:00.000Z,0.0
2010-01-03T00:00:00.000Z,0.0
2010-01-04T00:00:00.000Z,2.0
2010-01-05T00:00:00.000Z,0.0
2010-01-06T00:00:00.000Z,0.0
2010-01-07T00:00:00.000Z,0.0
2010-01-08T00:00:00.000Z,0.0
2010-01-09T00:00:00.000Z,0.0
2010-01-10T00:00:00.000Z,0.0
2010-01-11T00:00:00.000Z,0.0
2010-01-12T00:00:00.000Z,2.0
2010-01-13T00:00:00.000Z,2.0
2010-01-14T00:00:00.000Z,2.0
2010-01-15T00:00:00.000Z,1.0
2010-01-16T00:00:00.000Z,1.0
2010-01-17T00:00:00.000Z,0.0
2010-01-18T00:00:00.000Z,1.0
2010-01-19T00:00:00.000Z,0.0
2010-01-20T00:00:00.000Z,0.0
2010-01-21T00:00:00.000Z,9.0
2010-01-22T00:00:00.000Z,3.0
2010-01-23T00:00:00.000Z,2.0
2010-01-24T00:00:00.000Z,1.0
2010-01-25T00:00:00.000Z,4.0
2010-01-26T00:00:00.000Z,6.0
2010-01-27T00:00:00.000Z,2.0
2010-01-28T00:00:00.000Z,2.0
2010-01-29T00:00:00.000Z,4.0
2010-01-30T00:00:00.000Z,4.0
2010-01-31T00:00:00.000Z,2.0
2010-02-01T00:00:00.000Z,9.0
2010-02-02T00:00:00.000Z,1.0
2010-02-03T00:00:00.000Z,2.0
2010-02-04T00:00:00.000Z,5.0
2010-02-05T00:00:00.000Z,4.0
2010-02-06T00:00:00.000Z,14.0
2010-02-07T00:00:00.000Z,5.0
2010-02-08T00:00:00.000Z,8.0
2010-02-09T00:00:00.000Z,3.0
2010-02-10T00:00:00.000Z,5.0
2010-02-11T00:00:00.000Z,5.0
2010-02-12T00:00:00.000Z,5.0
2010-02-13T00:00:00.000Z,3.0
2010-02-14T00:00:00.000Z,11.0
2010-02-15T00:00:00.000Z,9.0
2010-02-16T00:00:00.000Z,6.0
2010-02-17T00:00:00.000Z,11.0
2010-02-18T00:00:00.000Z,7.0
2010-02-19T00:00:00.000Z,3.0
2010-02-20T00:00:00.000Z,2.0
2010-02-21T00:00:00.000Z,4.0
2010-02-22T00:00:00.000Z,5.0
2010-02-23T00:00:00.000Z,1.0
2010-02-24T00:00:00.000Z,6.0
2010-02-25T00:00:00.000Z,4.0
2010-02-26T00:00:00.000Z,4.0
2010-02-27T00:00:00.000Z,3.0
2010-02-28T00:00:00.000Z,3.0
2010-03-01T00:00:00.000Z,4.0
2010-03-02T00:00:00.000Z,5.0
2010-03-03T00:00:00.000Z,6.0
2010-03-04T00:00:00.000Z,3.0
2010-03-05T00:00:00.000Z,2.0
2010-03-06T00:00:00.000Z,6.0
2010-03-07T00:00:00.000Z,4.0
2010-03-08T00:00:00.000Z,5.0
2010-03-09T00:00:00.000Z,2.0
2010-03-10T00:00:00.000Z,7.0
2010-03-11T00:00:00.000Z,3.0
2010-03-12T00:00:00.000Z,2.0
2010-03-13T00:00:00.000Z,1.0
2010-03-14T00:00:00.000Z,2.0
2010-03-15T00:00:00.000Z,5.0
2010-03-16T00:00:00.000Z,3.0
2010-03-17T00:00:00.000Z,3.0
2010-03-18T00:00:00.000Z,10.0
2010-03-19T00:00:00.000Z,8.0
2010-03-20T00:00:00.000Z,12.0
2010-03-21T00:00:00.000Z,8.0
2010-03-22T00:00:00.000Z,6.0
2010-03-23T00:00:00.000Z,13.0
2010-03-24T00:00:00.000Z,11.0
2010-03-25T00:00:00.000Z,15.0
2010-03-26T00:00:00.000Z,16.0
2010-03-27T00:00:00.000Z,7.0
2010-03-28T00:00:00.000Z,5.0
2010-03-29T00:00:00.000Z,12.0
2010-03-30T00:00:00.000Z,6.0
2010-03-31T00:00:00.000Z,7.0
2010-04-01T00:00:00.000Z,9.0
2010-04-02T00:00:00.000Z,5.0
2010-04-03T00:00:00.000Z,5.0
2010-04-04T00:00:00.000Z,12.0
2010-04-05T00:00:00.000Z,28.0
2010-04-06T00:00:00.000Z,15.0
2010-04-07T00:00:00.000Z,11.0
2010-04-08T00:00:00.000Z,15.0
2010-04-09T00:00:00.000Z,32.0
2010-04-10T00:00:00.000Z,41.0
2010-04-11T00:00:00.000Z,39.0
2010-04-12T00:00:00.000Z,45.0
2010-04-13T00:00:00.000Z,21.0
2010-04-14T00:00:00.000Z,75.0
2010-04-15T00:00:00.000Z,41.0
2010-04-16T00:00:00.000Z,31.0
2010-04-17T00:00:00.000Z,30.0
2010-04-18T00:00:00.000Z,3109.0
2010-04-19T00:00:00.000Z,41.0
2010-04-20T00:00:00.000Z,38.0
2010-04-21T00:00:00.000Z,34.0
2010-04-22T00:00:00.000Z,39.0
2010-04-23T00:00:00.000Z,50.0
2010-04-24T00:00:00.000Z,34.0
2010-04-25T00:00:00.000Z,45.0
2010-04-26T00:00:00.000Z,49.0
2010-04-27T00:00:00.000Z,52.0
2010-04-28T00:00:00.000Z,48.0
2010-04-29T00:00:00.000Z,32.0
2010-04-30T00:00:00.000Z,25.0
2010-05-01T00:00:00.000Z,28.0
2010-05-02T00:00:00.000Z,27.0
2010-05-03T00:00:00.000Z,27.0
2010-05-04T00:00:00.000Z,40.0
2010-05-05T00:00:00.000Z,26.0
2010-05-06T00:00:00.000Z,30.0
2010-05-07T00:00:00.000Z,26.0
2010-05-08T00:00:00.000Z,25.0
2010-05-09T00:00:00.000Z,42.0
2010-05-10T00:00:00.000Z,27.0
2010-05-11T00:00:00.000Z,19.0
2010-05-12T00:00:00.000Z,33.0
2010-05-13T00:00:00.000Z,38.0
2010-05-14T00:00:00.000Z,31.0
2010-05-15T00:00:00.000Z,21.0
2010-05-16T00:00:00.000Z,20.0
2010-05-17T00:00:00.000Z,35.0
2010-05-18T00:00:00.000Z,56.0
2010-05-19T00:00:00.000Z,42.0
2010-05-20T00:00:00.000Z,35.0
2010-05-21T00:00:00.000Z,58.0
2010-05-22T00:00:00.000Z,32.0
2010-05-23T00:00:00.000Z,98.0
2010-05-24T00:00:00.000Z,61.0
2010-05-25T00:00:00.000Z,45.0
2010-05-26T00:00:00.000Z,64.0
2010-05-27T00:00:00.000Z,75.0
2010-05-28T00:00:00.000Z,53.0
2010-05-29T00:00:00.000Z,60.0
2010-05-30T00:00:00.000Z,52.0
2010-05-31T00:00:00.000Z,47.0
2010-06-01T00:00:00.000Z,48.0
2010-06-02T00:00:00.000Z,47.0
2010-06-03T00:00:00.000Z,86.0
2010-06-04T00:00:00.000Z,44.0
2010-06-05T00:00:00.000Z,50.0
2010-06-06T00:00:00.000Z,50.0
2010-06-07T00:00:00.000Z,51.0
2010-06-08T00:00:00.000Z,62.0
2010-06-09T00:00:00.000Z,51.0
2010-06-10T00:00:00.000Z,59.0
2010-06-11T00:00:00.000Z,80.0
2010-06-12T00:00:00.000Z,78.0
2010-06-13T00:00:00.000Z,72.0
2010-06-14T00:00:00.000Z,88.0
2010-06-15T00:00:00.000Z,89.0
2010-06-16T00:00:00.000Z,48.0
2010-06-17T00:00:00.000Z,57.0
2010-06-18T00:00:00.000Z,42.0
2010-06-19T00:00:00.000Z,67.0
2010-06-20T00:00:00.000Z,40.0
2010-06-21T00:00:00.000Z,91.0
2010-06-22T00:00:00.000Z,73.0
2010-06-23T00:00:00.000Z,67.0
2010-06-24T00:00:00.000Z,73.0
2010-06-25T00:00:00.000Z,57.0
2010-06-26T00:00:00.000Z,44.0
2010-06-27T00:00:00.000Z,58.0
2010-06-28T00:00:00.000Z,75.0
2010-06-29T00:00:00.000Z,98.0
2010-06-30T00:00:00.000Z,87.0
2010-07-01T00:00:00.000Z,76.0
2010-07-02T00:00:00.000Z,80.0
2010-07-03T00:00:00.000Z,66.0
2010-07-04T00:00:00.000Z,58.0
2010-07-05T00:00:00.000Z,71.0
2010-07-06T00:00:00.000Z,40.0
2010-07-07T00:00:00.000Z,66.0
2010-07-08T00:00:00.000Z,68.0
2010-07-09T00:00:00.000Z,68.0
2010-07-10T00:00:00.000Z,42.0
2010-07-11T00:00:00.000Z,238.0
2010-07-12T00:00:00.000Z,1581.0
2010-07-13T00:00:00.000Z,796.0
2010-07-14T00:00:00.000Z,5548.0
2010-07-15T00:00:00.000Z,711.0
2010-07-16T00:00:00.000Z,675.0
2010-07-17T00:00:00.000Z,248.0
2010-07-18T00:00:00.000Z,248.0
2010-07-19T00:00:00.000Z,334.0
2010-07-20T00:00:00.000Z,423.0
2010-07-21T00:00:00.000Z,247.0
2010-07-22T00:00:00.000Z,221.0
2010-07-23T00:00:00.000Z,220.0
2010-07-24T00:00:00.000Z,700.0
2010-07-25T00:00:00.000Z,1591.0
2010-07-26T00:00:00.000Z,227.0
2010-07-27T00:00:00.000Z,259.0
2010-07-28T00:00:00.000Z,2860.0
2010-07-29T00:00:00.000Z,619.0
2010-07-30T00:00:00.000Z,141.0
2010-07-31T00:00:00.000Z,94.0
2010-08-01T00:00:00.000Z,124.0
2010-08-02T00:00:00.000Z,155.0
2010-08-03T00:00:00.000Z,424.0
2010-08-04T00:00:00.000Z,193.0
2010-08-05T00:00:00.000Z,301.0
2010-08-06T00:00:00.000Z,213.0
2010-08-07T00:00:00.000Z,113.0
2010-08-08T00:00:00.000Z,191.0
2010-08-09T00:00:00.000Z,235.0
2010-08-10T00:00:00.000Z,151.0
2010-08-11T00:00:00.000Z,184.0
2010-08-12T00:00:00.000Z,220.0
2010-08-13T00:00:00.000Z,247.0
2010-08-14T00:00:00.000Z,156.0
2010-08-15T00:00:00.000Z,130.0
2010-08-16T00:00:00.000Z,298.0
2010-08-17T00:00:00.000Z,188.0
2010-08-18T00:00:00.000Z,231.0
2010-08-19T00:00:00.000Z,190.0
2010-08-20T00:00:00.000Z,230.0
2010-08-21T00:00:00.000Z,168.0
2010-08-22T00:00:00.000Z,153.0
2010-08-23T00:00:00.000Z,157.0
2010-08-24T00:00:00.000Z,166.0
2010-08-25T00:00:00.000Z,149.0
2010-08-26T00:00:00.000Z,158.0
2010-08-27T00:00:00.000Z,121.0
2010-08-28T00:00:00.000Z,170.0
2010-08-29T00:00:00.000Z,111.0
2010-08-30T00:00:00.000Z,175.0
2010-08-31T00:00:00.000Z,254.0
2010-09-01T00:00:00.000Z,235.0
2010-09-02T00:00:00.000Z,146.0
2010-09-03T00:00:00.000Z,155.0
2010-09-04T00:00:00.000Z,96.0
2010-09-05T00:00:00.000Z,143.0
2010-09-06T00:00:00.000Z,125.0
2010-09-07T00:00:00.000Z,120.0
2010-09-08T00:00:00.000Z,174.0
2010-09-09T00:00:00.000Z,204.0
2010-09-10T00:00:00.000Z,171.0
2010-09-11T00:00:00.000Z,141.0
2010-09-12T00:00:00.000Z,199.0
2010-09-13T00:00:00.000Z,267.0
2010-09-14T00:00:00.000Z,227.0
2010-09-15T00:00:00.000Z,261.0
2010-09-16T00:00:00.000Z,211.0
2010-09-17T00:00:00.000Z,155.0
2010-09-18T00:00:00.000Z,165.0
2010-09-19T00:00:00.000Z,149.0
2010-09-20T00:00:00.000Z,275.0
2010-09-21T00:00:00.000Z,631.0
2010-09-22T00:00:00.000Z,520.0
2010-09-23T00:00:00.000Z,399.0
2010-09-24T00:00:00.000Z,268.0
2010-09-25T00:00:00.000Z,332.0
2010-09-26T00:00:00.000Z,206.0
2010-09-27T00:00:00.000Z,350.0
2010-09-28T00:00:00.000Z,284.0
2010-09-29T00:00:00.000Z,812.0
2010-09-30T00:00:00.000Z,215.0
2010-10-01T00:00:00.000Z,445.0
2010-10-02T00:00:00.000Z,404.0
2010-10-03T00:00:00.000Z,235.0
2010-10-04T00:00:00.000Z,258.0
2010-10-05T00:00:00.000Z,244.0
2010-10-06T00:00:00.000Z,231.0
2010-10-07T00:00:00.000Z,184.0
2010-10-08T00:00:00.000Z,207.0
2010-10-09T00:00:00.000Z,245.0
2010-10-10T00:00:00.000Z,186.0
2010-10-11T00:00:00.000Z,184.0
2010-10-12T00:00:00.000Z,195.0
2010-10-13T00:00:00.000Z,187.0
2010-10-14T00:00:00.000Z,159.0
2010-10-15T00:00:00.000Z,152.0
2010-10-16T00:00:00.000Z,185.0
2010-10-17T00:00:00.000Z,186.0
2010-10-18T00:00:00.000Z,328.0
2010-10-19T00:00:00.000Z,671.0
2010-10-20T00:00:00.000Z,475.0
2010-10-21T00:00:00.000Z,350.0
2010-10-22T00:00:00.000Z,439.0
2010-10-23T00:00:00.000Z,341.0
2010-10-24T00:00:00.000Z,344.0
2010-10-25T00:00:00.000Z,209.0
2010-10-26T00:00:00.000Z,280.0
2010-10-27T00:00:00.000Z,353.0
2010-10-28T00:00:00.000Z,276.0
2010-10-29T00:00:00.000Z,234.0
